MhswID,IPS1,IPS2,IPS3,IPS4,IPS5,IPS6,IPS7,IPS8,SKS1,SKS2,SKS3,SKS4,SKS5,SKS6,SKS7,SKS8,P1,P2,P3,P4,P5,P6,P7,P8,AMS
123030012,3.83,3.79,3.79,3.95,3.67,3.85,3.8,3.8,18,37,56,76,100,120,135,145,98.9,98.24,100,100,0,0,0,0,0
123040031,3.7,3.84,3.55,3.37,3.55,3.55,3.83,3.64,20,39,59,78,98,120,132,143,98.98,96.58,98.16,97.86,0,0,90,0,0
123040035,3.15,3.11,3.4,2.18,2.8,3.35,3.73,3.6,20,39,59,73,93,110,128,143,98.98,88.62,87.14,80.25,0,0,88,86.57,0
123020024,3.84,3.26,3.32,3.19,3.65,3.48,3.5,4,19,34,54,75,102,123,139,140,100,99.17,98.41,99.64,0,0,0,0,0
123020023,2.21,3,2.61,2.62,2.71,3.05,3,3.31,11,25,49,65,90,108,126,136,99.11,94.76,98.98,90.01,0,0,0,0,1
123030015,2.69,2.62,2.59,3.33,3.07,3,2.56,2.56,16,29,54,69,87,100,119,128,95.56,90.24,100,74.64,0,0,0,0,1
123040034,2.75,3.32,3.25,3.26,3.1,3.23,3.73,3.75,20,39,59,78,98,120,135,143,100,98.78,100,98.76,0,0,94.29,0,0
123040033,2.2,3.11,2.5,2.58,2.94,2.55,3.25,2,11,30,54,73,90,110,122,126,91.67,95.91,98.33,84.19,0,0,78.93,61.07,0
123040037,2,2.63,2.47,2.21,2.65,3.15,3.35,3.17,9,22,39,55,75,95,127,139,85.2,83.56,92.62,90.56,0,0,92.14,90.95,0
123060003,3.7,3.42,3.17,3,3.09,3.11,3,3.71,18,35,56,77,103,122,134,141,99.21,93.84,89.75,97.34,0,0,0,0,0
123040036,2.5,2.84,2.8,2.44,2.95,3.4,3.73,3.25,13,26,43,53,73,93,114,130,98.98,90.94,89.8,89.64,0,0,89.29,0,0
123010013,2.75,2.67,2.8,3.35,2.78,3.09,3.17,3.8,15,25,42,60,87,104,134,144,94.96,97.59,93.35,95.59,0,0,0,0,0
123020026,3.58,3.74,3.73,3.33,3.83,3.73,3.75,4,19,38,60,78,101,123,139,146,100,99.17,99.21,100,0,0,0,0,0
123060004,3.6,3.42,3.62,3.62,3.45,3.67,3.62,4,18,37,58,79,101,122,137,145,88.99,89.97,87.6,94.33,0,0,0,0,0
123030016,3,3,3.16,3.45,3.6,3.75,3.35,3.83,18,34,50,70,96,116,136,148,96.58,97.14,100,100,0,0,0,0,0
123020027,3.32,2.84,2.5,2.84,3.05,3.48,3.13,4,19,36,50,66,82,103,127,131,96.15,93.62,84.23,83.44,0,0,0,0,0
123010014,3.4,3.33,3.86,3.82,3.58,3.73,3.84,4,24,35,55,75,102,124,140,144,93.8,93.45,90.93,91.08,0,0,0,0,0
123040038,3.6,3.79,3.7,3.59,3.55,3.58,3.67,3.82,20,39,59,81,101,120,130,141,96.77,96.78,98.98,97.69,0,0,93,0,0
123040041,2.45,2.37,2.35,1.79,2.5,2.7,3.42,2.33,17,30,47,57,83,103,121,130,100,88.55,60.63,80.65,0,0,86.57,63.1,1
123020033,2.21,2.94,2.78,2.84,3.14,3.76,3.33,4,11,26,47,61,81,102,128,132,100,98.1,97.96,94.9,0,0,0,0,0
123020031,3.42,3.37,3.32,2.76,3.52,3.42,3.14,3.5,19,38,60,76,94,110,130,140,100,98.27,96.83,94.64,0,0,0,0,0
123020032,2.05,2.76,2.19,2.53,2.53,2.9,3,2.57,11,28,47,61,77,98,125,131,96.29,90.71,84.64,80.25,0,0,0,0,1
123030017,3.07,2.25,3.14,3.06,3,3.33,2.69,2.73,12,22,45,62,84,105,121,132,96.94,89.52,100,95.52,0,0,0,0,0
123020030,2.32,2.68,2.25,2.47,3.05,3.37,3.1,3.29,12,26,42,51,69,86,117,129,97.18,88.37,97.96,95.92,0,0,0,0,0
123020029,3.21,3.47,2.82,2.76,3.57,3.29,3.38,3.71,19,38,55,71,95,114,133,140,99.04,97.2,91.9,89.93,0,0,0,0,0
123030018,2.33,2.53,2.2,2.78,2.64,2.86,2.25,2.92,6,22,46,64,81,95,112,122,94.82,91.9,100,90.43,0,0,0,0,1
123040040,3.15,3.74,2.95,3.11,3.4,3.3,3.87,3.8,17,36,59,78,98,118,133,143,97.96,99.8,98.78,98.54,0,0,96,0,0
123010015,2.61,3.28,2.78,3.32,2.83,3,3.56,3,18,30,45,62,89,112,136,138,97.4,94.57,91.54,97.84,0,0,0,0,0
123020028,3.79,3.68,3.41,3.52,3.81,3.79,3.86,4,19,38,60,81,102,121,135,140,98.08,97.92,97.06,95.81,0,0,0,0,0
123030022,2.38,2.62,2.92,3.18,2.93,2.47,2.72,3.69,9,22,39,56,80,96,116,129,88.62,91.57,100,95.29,0,0,0,0,1
123030020,3.28,3.16,2.74,3.3,3.35,3.3,2.9,3.67,18,37,47,67,93,113,133,145,96.86,98.1,100,97.98,0,0,0,0,0
123020039,2.95,3.37,2.9,2.79,3.21,2.95,3.44,4,14,33,50,64,87,101,128,132,98.15,99.17,97.38,93.75,0,0,0,0,0
123020044,4,3.84,3.91,3.65,3.75,4,3.8,4,19,38,61,84,108,125,135,140,98.15,98.1,95.95,95.11,0,0,0,0,0
123020043,3.37,3.47,3.5,2.95,3.83,3.42,3.29,4,17,36,56,72,95,114,133,137,100,98.27,100,95.93,0,0,0,0,1
123020042,3.06,2.95,2.45,2.52,3.24,2.95,3.4,3.67,17,34,51,64,81,100,131,137,100,98.1,97.14,93.43,0,0,0,0,0
123020041,2.47,3.06,2.5,2.44,2.67,3.35,3.18,3,17,34,52,61,77,94,126,134,97.25,98.27,96.94,88.32,0,0,0,0,0
123020040,3.26,3.58,3.23,3.19,3.57,4,3.29,4,16,35,54,75,97,116,135,140,99.04,98.8,98.41,97.36,0,0,0,0,0
123040045,2.3,2.21,2.33,2.37,2.4,2.5,3.65,1.93,14,30,48,64,87,107,130,136,94.73,91.24,94.29,87.22,0,0,79.52,0,0
123020038,2.29,3.32,2.67,2.95,3.19,3.29,3.38,4,9,28,46,65,92,113,133,137,96.22,86.45,86.87,81.11,0,0,0,0,0
123020035,2.89,3.12,2.15,2.62,2.68,3.19,3,3,19,36,51,67,81,97,121,130,96.22,89.94,90.73,88.9,0,0,0,0,0
123020036,3.42,3.32,2.91,2.76,3.37,3.29,3.38,3.67,19,36,50,64,83,101,128,137,96.22,89.94,92.7,96.24,0,0,0,0,0
123040044,3.8,3.42,3.25,3.23,3.15,3.47,3.83,3.82,20,39,59,78,95,114,132,143,100,97.88,99.59,98.77,0,0,94.86,0,0
123020037,3,2.95,3.25,3.05,3.74,3.67,3.67,4,19,32,52,68,91,112,137,140,96.22,91.73,91.26,95.16,0,0,0,0,0
123020034,2.53,2.71,2.85,2.82,2.63,3,3.11,3.31,19,32,50,64,78,94,119,130,91.55,87.2,91.96,90.53,0,0,0,0,0
123040043,3.75,3.53,3.4,3.27,3.55,3.38,3.58,3.78,20,39,59,81,101,122,134,143,94.9,88.41,70.32,84.74,0,0,86.86,0,0
123010016,2.56,2.83,2.83,3.35,2.95,2.35,3.42,3.67,19,32,46,66,89,109,131,137,95.47,92.17,93.19,91.75,0,0,0,0,0
123020047,3.16,3.32,3.1,3,3.65,3.55,3.75,4,17,34,47,63,91,111,135,140,98.15,98.27,97.32,95.71,0,0,0,0,0
123020046,2.84,3.06,2.5,2.57,3.19,3.43,3.64,2.83,17,30,42,58,87,108,139,140,99.04,98.27,99.11,92.47,0,0,0,0,0
123020049,2.89,3.26,3.1,3.1,3.48,3.29,3.14,4,12,31,50,71,97,114,131,135,98.08,92.01,92.02,87.79,0,0,0,0,0
123060005,3,2.89,1.85,2.18,3.44,3,2.9,2.8,20,39,56,64,80,96,119,134,86.77,84.33,66.11,73.34,0,0,0,0,1
123030024,3.5,2.79,2.63,2.9,2.74,3,2.4,3.2,18,34,53,73,89,104,115,119,97.8,97.38,100,95.79,0,0,0,0,1
123020053,2.68,3.42,3.2,2.86,3.35,3.29,3.13,3.33,14,31,56,74,92,113,131,135,100,98.99,93.57,93.71,0,0,0,0,0
123020052,2.47,3.06,2.53,2.62,2.82,3.19,2.78,4,17,34,51,64,81,100,123,130,99.04,99.17,98.98,92.76,0,0,0,0,0
123010022,2.47,2.67,2.54,3.05,2.38,2.35,2.88,2.13,16,29,44,62,93,113,130,140,93.18,90.41,87.79,79.17,0,0,0,0,0
123020051,2.33,2.95,2.78,2.27,2.88,2.87,2.94,2.25,13,32,52,61,78,91,122,133,94.37,100,92.93,76.95,0,0,0,0,1
123010023,2.5,3,3,3.08,2.29,2.5,2.89,2.25,16,30,53,64,83,94,111,119,91.5,83.94,81.01,76.51,0,0,0,0,1
123040050,2.4,2.47,2.83,2.84,3.09,3,3.87,3.6,11,27,49,68,96,110,127,137,98.98,96.84,96.9,96.08,0,0,90.29,0,0
123010021,2.9,3.17,2.95,3.14,3,3.22,3.67,3.73,24,37,48,65,92,115,133,144,95.48,90.34,86.66,87.81,0,0,0,0,0
123020048,2.79,3.16,2.6,2.81,3.24,3.42,3.25,3.33,14,33,55,73,94,113,135,139,99.04,98.27,93.81,94.57,0,0,0,0,0
123040048,4,3.21,3.55,2.59,3.1,3.3,3.73,4,20,36,56,72,95,112,128,138,98.81,95.82,96.94,96.28,0,0,91.43,0,0
123030026,3.61,3.47,3.59,3.5,3.33,3.85,3.53,3.83,18,37,54,74,98,118,133,145,95.56,97.76,95.31,100,0,0,0,0,0
123040055,3.15,3.26,3.4,2.68,3.1,2.55,3.73,3.6,20,39,59,78,98,115,130,140,96.94,94.82,92.24,93.31,0,0,90,0,0
123040054,3.85,3.26,3.25,3.41,3.55,3.47,3.87,3.8,20,36,53,75,101,120,135,145,98.98,94.25,84.9,94.41,0,0,93.14,0,0
123040057,2.55,2.53,3.25,2.32,2.85,3.1,3.87,3.6,13,23,49,62,88,99,124,134,97.96,96.3,96.53,89.26,0,0,86.86,0,0
123020066,3.47,3.26,3.73,3.38,3.7,4,4,4,19,38,60,81,104,123,139,140,100,98.04,97.62,98.33,0,0,0,0,0
123020065,3.63,3.47,3.5,3.62,3.76,3.79,3.57,4,19,38,60,81,102,121,135,140,100,100,97.62,95.69,0,0,0,0,0
123020076,3.63,3.63,3.27,3.76,3.57,3.53,3.67,3.6,19,36,56,77,102,117,135,140,100,96.29,96.72,97.26,0,0,0,0,0
123020073,3,3.32,2.91,3,3.52,3.42,2.88,4,16,33,54,69,94,113,131,135,99.11,97.14,94.44,83.08,0,0,0,0,1
123020074,2.42,2.84,2.39,2.39,2.84,3.16,2.64,2.91,14,29,46,56,81,100,123,129,100,89.93,92.93,90.53,0,0,0,0,1
123040059,3.05,3.26,3.25,3.41,3.25,3.38,3.73,4,17,36,59,81,101,122,137,143,100,95.62,95.92,92.92,0,0,94.86,0,0
123020072,2.84,3.05,2.95,2.62,3.48,3.84,3.55,3.14,16,31,47,60,86,105,135,140,98.08,95.54,94.46,93.49,0,0,0,0,0
123020063,3.21,3.47,3.68,3.43,3.74,3.68,3.17,4,16,35,60,79,102,121,135,140,100,99.82,96.88,97.44,0,0,0,0,0
123010029,3.11,2.94,3,3.2,2.96,2.96,3.46,3.67,19,32,48,60,84,104,134,140,92.89,91.23,92.63,92.67,0,0,0,0,0
123010030,3.4,3.5,2.95,3.33,3.42,3.36,3.56,4,18,31,48,68,98,117,132,144,93.39,90.94,94.63,85.11,0,0,0,0,0
123010028,2.22,2.67,2.46,2.88,2.08,2.85,2.53,2.5,16,34,48,60,80,93,116,122,91.3,98.01,95.52,95.4,0,0,0,0,0
123020070,3.63,3.53,3.55,3.67,3.7,4,3.67,4,19,38,56,74,101,120,135,139,98,96.61,89.74,95.42,0,0,0,0,0
123020062,3.11,3.53,2.8,2.67,3.57,3.25,3.33,4,19,38,54,66,91,111,135,139,98.96,98.21,96.43,88.33,0,0,0,0,0
123020069,3.74,3.74,3.75,3.78,3.7,3.88,4,4,19,38,62,85,108,125,139,140,98,97.31,90.14,90.13,0,0,0,0,0
123020068,3.26,3.29,3.32,3.14,3.81,3.71,3.57,4,16,31,49,68,96,117,135,140,100,100,97.62,95.56,0,0,0,0,0
123020060,3.26,3.84,3.82,3.7,3.61,3.88,3.83,4,19,38,60,83,106,123,135,140,98,97.32,96.83,93.36,0,0,0,0,0
123040061,2.06,2.06,1.88,2,2.29,2.41,2.76,2.33,12,22,32,49,66,77,104,116,84.52,75.27,85.95,81.67,0,0,88.39,79.59,1
123030051,2.78,2.53,3.05,3.05,3.35,3,2.88,3.64,10,23,48,68,92,113,127,141,94.9,93.71,100,94.37,0,0,0,0,0
123040097,3.4,3.74,3.6,4,4,3.47,3.87,3.5,20,39,59,81,101,120,135,143,94.9,98.98,98.57,100,0,0,98.29,0,0
123020110,3.11,3.11,3.45,2.86,3.17,3.89,3.33,4,16,32,58,73,98,117,135,139,98,96.61,88.62,84.19,0,0,0,0,0
123040096,2,2.81,2.17,2.81,2.76,2.7,3.44,2.53,7,23,38,51,77,94,118,130,84.38,87.24,94.52,100,0,0,100,80.29,1
123040060,2.9,2.79,3.1,2.53,3.1,3.15,3.73,3.69,17,36,59,72,92,106,124,137,100,92.86,96.94,89.09,0,0,92.57,0,0
123040071,2.5,2.47,2.5,2.37,2.8,2.7,3.73,3.47,17,33,53,69,95,109,127,142,95.92,96.51,96.53,100,0,0,92,0,0
123010052,1.94,2.06,2.22,2.85,2.5,3.13,2.7,2.63,14,24,34,45,60,73,95,103,86.2,80.5,67.3,88.81,0,0,0,0,0
123020109,2.42,2.82,2.21,2.44,3.06,2.79,1.9,3,13,27,48,66,87,104,127,129,98.08,88.86,82.65,76.9,0,0,0,0,1
123040092,2.53,2.05,2.5,1.94,2.2,2.14,2.53,1.58,17,30,48,62,76,84,99,106,79.2,80.17,90.48,78.81,0,0,63.78,51.43,1
123040090,2.2,1.89,2.94,2.29,2.4,3,3,3.13,14,27,50,67,90,110,128,143,85.48,78.05,88.78,80.3,0,0,79.43,0,0
123050011,3.05,2.7,2.09,2.16,2.35,2.38,2.13,1.58,15,33,52,69,86,94,104,113,98.81,75.04,80.09,75.57,0,0,0,0,0
123030045,3.29,2.81,3.11,2.89,3.17,4,3.5,3.36,14,30,48,66,90,107,127,138,95.84,93.95,88.6,75.05,0,0,0,0,0
123010050,3.1,3.28,3.86,3.91,3.54,3.67,3.58,4,21,34,54,74,104,128,140,144,99.21,98.01,98.28,98.99,0,0,0,0,0
123020107,2.53,2.88,2.55,2.67,3.05,3.29,2.7,3.6,13,25,41,52,75,96,122,130,94.22,98.21,93.63,95.39,0,0,0,0,0
123040085,2.95,2.21,3.1,2.68,2.85,3,3.47,3,17,30,50,66,86,106,121,131,86.66,81.27,92.14,92.61,0,0,84.57,78.57,0
123020108,2.38,2.75,2.89,2.58,3.29,3.4,3.08,3.78,11,22,45,58,84,104,133,142,95.11,97.32,92.99,90.01,0,0,0,0,0
123040087,2.6,2.32,2.8,2.58,2.55,2.25,3.07,2.53,16,29,49,63,80,97,116,128,95.92,93.52,94.49,94.55,0,0,81.43,0,1
123030046,1.5,2.54,2.5,3.33,2.5,2.53,2.89,3.2,4,17,29,41,56,75,98,113,78.92,84.52,100,90.84,0,0,0,0,0
123010027,2.95,3.22,3.75,3.41,3.46,3.09,3.75,4,16,31,53,71,98,115,136,144,91.86,87.42,90.47,88.63,0,0,0,0,0
123020058,2.47,3,2.5,2.56,2.9,3.32,2.89,3.25,12,25,42,55,77,96,123,129,100,97.25,95.71,91.63,0,0,0,0,1
123040053,1.95,2.05,2.6,2,1.95,2.4,2.4,2,14,27,48,62,82,96,106,113,95.92,93.8,94.29,93.86,0,0,70.24,34.29,1
123040052,2.7,2.47,2.5,2.42,3.6,3.15,3.6,3.31,20,39,59,75,95,115,130,143,98.98,83.81,82.86,84.82,0,0,87.71,100,0
123020055,3.11,3.21,3.2,2.9,3.67,3.89,3.6,4,14,33,51,66,94,113,133,139,98.08,97.38,94.97,90.46,0,0,0,0,0
123040144,2.5,2.32,2.4,2.94,2.25,2.57,3.22,2.29,16,32,43,59,79,97,118,127,96.94,93.88,100,93.67,0,0,81.19,75.31,0
123020059,3.05,3.16,2.91,3.38,3.57,3.71,3.29,4,19,34,53,74,100,121,135,139,99.04,99.11,98.41,94.66,0,0,0,0,0
123020199,2.79,3.05,2.2,2.29,2.78,3.24,2.76,3.6,16,35,51,64,85,100,123,133,92.75,88.04,88.75,87.61,0,0,0,0,0
123010024,2.85,2.83,3.2,3.44,3.57,2.71,3.32,4,21,34,54,70,93,110,132,138,90.7,90.03,92.86,92.89,0,0,0,0,0
123020054,2.47,3.42,2.89,2.76,3.76,3.89,3.44,4,14,31,47,57,85,104,131,136,99.11,98.21,96.53,93.83,0,0,0,0,0
123040101,3.65,3.16,3.3,3.73,3.6,3.62,3.73,3.67,20,39,59,81,101,122,137,143,92.86,94.68,91.22,100,0,0,94,100,0
123040100,1.64,2.68,3.18,3.26,3.26,3.14,3.43,3.09,2,15,41,60,90,112,132,143,58.48,79.91,91.19,97.6,0,0,84.4,78.57,0
123030054,3.21,2.85,2.5,3.33,2.91,1.73,2.8,2.36,14,27,38,50,70,77,92,101,85.54,69.9,96.25,89.17,0,0,0,0,1
123010059,2.22,2.33,2.47,3.06,2.46,2.81,3,2.75,16,26,38,54,80,96,119,131,92.15,97.03,87.38,88.44,0,0,0,0,1
123010060,2.72,2.5,2.47,3.53,2,3.14,2.45,2.7,22,32,44,59,69,80,106,116,84.48,80.71,79.89,78.12,0,0,0,0,0
123010061,3.2,3.67,3.32,3.67,2.88,3.38,3.47,4,15,30,56,77,107,131,147,147,94.1,94.94,91.77,86.17,0,0,0,0,0
123010062,2.67,2.83,2.44,3.12,2.27,3.14,2.68,2.55,19,31,42,57,72,80,99,108,82.5,84.37,75.83,72.2,0,0,0,0,1
123010063,3.06,3.44,3.33,2.86,3.63,3.55,3.55,3.56,19,37,54,64,91,111,130,144,97.49,91.3,93.08,90.68,0,0,0,0,0
123010066,2.61,2.5,2.81,2.75,2.95,2.8,3.07,2.73,16,25,39,55,79,96,120,135,94.61,91.89,94.06,86.56,0,0,0,0,0
123010069,2.69,2.39,2.38,3.23,2.25,3,2.67,2.91,14,27,37,48,67,80,100,111,79.71,81.61,65.24,65.69,0,0,0,0,0
123010070,3.06,3.17,2.85,3.64,3.33,3.32,3.39,4,19,34,53,71,98,120,135,144,96.04,96.2,87.61,91.23,0,0,0,0,0
123010072,3.22,3.11,2.65,3.14,2.92,3.35,3.29,4,19,34,51,66,92,115,136,144,96.48,94.38,95.2,91.07,0,0,0,0,0
123010073,2.94,3,2.85,3.23,2.95,3.25,3.2,2,19,34,48,66,89,109,132,134,92.83,96.19,93.14,85.57,0,0,0,0,0
123010075,3.25,3.39,3.73,3.55,3.67,3.5,3.59,4,24,37,57,75,104,125,140,144,97.35,98.21,95.63,85.03,0,0,0,0,0
123010076,2.85,3.06,3.2,2.95,2.79,3.29,2.85,3.55,18,36,56,71,98,115,135,144,92.99,96.18,96.57,87.84,0,0,0,0,0
123010077,2.4,2.67,2.72,2.45,2.35,3,3.13,2.88,18,30,40,52,75,94,124,129,98.2,96.54,97.31,96.46,0,0,0,0,1
123010078,2.4,2.67,2.78,3.15,2.87,2.48,3.27,3.21,18,33,45,59,83,100,122,138,86.99,93.27,95.94,93.53,0,0,0,0,0
123010082,3.75,3.89,3.67,3.35,3.38,3.96,3.59,3.33,21,37,59,72,91,114,134,136,98.41,99.11,91.26,68.37,0,0,0,0,1
123030062,2.69,2.62,2.91,2.14,2.64,2.19,2.21,2.68,16,29,45,57,71,84,103,119,89.8,77.62,98.57,85.71,0,0,0,0,1
123030068,3.19,2.81,2.94,2.2,3.25,2.2,2.38,2.75,14,30,46,59,81,90,103,116,95.92,84.92,97.41,89.97,0,0,0,0,1
123030069,3.06,2.88,2.81,3,3.2,3,3.04,3.4,20,34,59,72,89,107,135,145,97.96,92.72,100,92.08,0,0,0,0,0
123030072,2.93,2,2.93,2,2.93,2.29,2.36,2.73,14,25,40,52,72,79,95,108,94.73,66.4,80.89,63.12,0,0,0,0,1
123030073,2.93,1.94,2.57,2.8,2.75,2.31,2.63,3.56,14,26,42,57,73,83,101,117,76.36,58.99,82.8,81.17,0,0,0,0,0
123030074,2.27,2.08,2.45,3.33,2.53,1.9,2.25,3,9,22,30,42,62,69,93,106,87.59,65.15,76.07,56.23,0,0,0,0,1
123030077,2.93,2.19,2.31,3,3.27,2.6,2.29,3.31,14,27,45,53,64,74,94,107,90.65,72.42,82.67,73.51,0,0,0,0,1
123020153,3.47,3.37,3.18,3,3.13,3.19,3.24,3.78,16,33,51,67,87,106,129,138,98.08,93.33,91.11,95.1,0,0,0,0,0
123020154,2.84,3.16,2.61,2.7,3,2.9,3,3.67,16,35,49,67,91,109,129,135,97.25,86.12,89.82,90.95,0,0,0,0,0
123020155,3.53,3.42,3.63,3.52,3.7,3.2,3.71,4,19,38,62,85,108,125,139,140,100,96.9,99.29,96.51,0,0,0,0,0
123020157,3.47,3.63,3.59,3.57,3.3,2.88,2.83,4,16,33,60,83,104,119,135,140,100,96.9,99.21,97.62,0,0,0,0,0
123020158,3.05,3.53,2.95,2.96,3,2.85,3,4,14,33,60,80,101,116,135,140,90.87,81.28,84.92,66.57,0,0,0,0,0
123020159,3,3.32,3.55,3.22,3.52,3,3.63,4,16,35,60,83,106,123,139,146,100,96.72,97.62,93.65,0,0,0,0,0
123020160,2.95,3.05,3.25,3.39,3.61,3.29,3.78,4,19,38,58,81,104,119,137,140,96.43,95.27,98.21,90.48,0,0,0,0,0
123020163,2.95,3.42,3.35,3.3,3.35,3,3.22,4,16,33,56,79,102,117,135,140,100,96.9,97.32,98.41,0,0,0,0,0
123020164,2.95,3.53,2.45,2.7,3.18,2.6,3,3.25,19,38,56,74,91,109,131,137,90.73,90.07,78.57,74.87,0,0,0,0,0
123020166,2.74,3.21,3.1,3.3,3.22,2.55,3.11,3.75,14,31,56,79,104,117,133,137,100,96.9,97.32,94.8,0,0,0,0,0
123020168,3.63,3.95,4,3.74,3.91,3.06,3.71,4,19,38,60,83,106,121,135,139,99.11,96.9,92.29,93.37,0,0,0,0,0
123020169,3.42,3.26,3.91,3.38,3.78,3.68,4,4,19,34,58,76,101,120,135,140,100,94.85,95.56,99.04,0,0,0,0,0
123020170,3.21,3.21,3.36,3.37,3.57,3.19,3.67,4,19,38,60,79,100,121,139,146,100,94.63,95.08,87.14,0,0,0,0,0
123020171,3.16,3.53,3.64,3.57,3.83,3.35,3.14,4,16,33,55,75,98,118,133,138,100,95.27,94.29,94.29,0,0,0,0,0
123020172,3.32,3.53,3.27,3.52,3.65,3.29,3.17,4,19,38,60,83,106,123,135,139,100,93.31,93.02,83.48,0,0,0,0,0
123020174,3.05,3.05,3.15,3.33,3.1,3.37,3.57,4,16,33,56,77,102,119,133,140,99.11,97.35,97.62,91.69,0,0,0,0,0
123020176,3.05,3.74,3.09,2.83,2.9,2.9,3,3.83,19,38,60,71,89,107,127,139,97.9,97.54,96.67,99.05,0,0,0,0,0
123020177,2.63,2.63,2.44,2.71,2.38,2.84,2.63,3.2,13,28,42,54,76,93,121,131,96.96,88.33,88.78,90.05,0,0,0,0,0
123020178,2.18,2.76,1.63,1.55,2.57,2.88,2.2,3,14,31,44,50,70,87,97,118,86.49,78.7,77.86,49.87,0,0,0,0,1
123020181,3.21,3.58,3.6,3.05,3.17,3.26,3.5,4,16,35,58,76,101,118,135,139,98,97.37,95.08,91.55,0,0,0,0,0
123020184,3,2.84,2.5,2.48,2.79,2.84,3.11,3.71,16,30,50,64,88,105,131,138,97.32,96.88,92.38,95.73,0,0,0,0,0
123020185,3.32,3.37,2.64,3.09,3.24,3.32,3.57,4,14,33,60,78,99,118,135,140,98.07,94.98,83.02,88.97,0,0,0,0,0
123020186,3.16,3.58,3.5,3.29,2.9,3.11,3.29,4,16,35,56,77,98,115,135,139,100,97.48,95.24,98.56,0,0,0,0,0
123020187,3.53,3.47,3.71,3.52,3.65,3.47,3.33,4,16,33,60,79,102,119,133,140,96.28,98.44,92.71,94.04,0,0,0,0,0
123020189,3.53,3.74,3.75,3.74,3.65,3.4,3.43,4,17,36,60,83,106,121,135,146,100,98.44,94.14,97.78,0,0,0,0,0
123020190,2.82,3.26,2.6,2.62,2.84,3.05,3.33,3.67,14,33,53,69,86,105,131,137,96.36,97.54,86.25,86.69,0,0,0,0,1
123020191,2.89,3.42,2.8,3,3.11,2.84,3.67,3.71,14,29,52,70,93,108,131,138,98.08,95.69,93.57,89.4,0,0,0,0,0
123020192,3.32,3.74,3.73,3.57,3.65,3.41,3.5,4,16,35,57,80,104,119,139,140,100,98.44,94.29,98.41,0,0,0,0,0
123020193,3.11,3.63,3.32,3.39,3.48,3.29,3.75,4,14,33,56,76,101,116,139,140,100,98.25,97.46,98.89,0,0,0,0,0
123020195,3.26,3.79,3.5,3.43,3.74,3.47,3.57,4,16,35,60,83,106,119,131,138,100,98.07,97.46,98.41,0,0,0,0,0
123020196,3.26,3.53,3.09,2.67,3,3,3.33,4,17,36,56,74,97,114,137,138,96.36,96.3,92.46,88.63,0,0,0,0,0
123020197,3.84,3.68,3.73,3.87,3.52,3.29,3.67,4,19,38,60,83,106,121,133,140,99.11,94.2,97.62,97.46,0,0,0,0,0
123020121,3.84,3.68,3.82,3.7,3.87,3.76,3.88,4,19,38,60,83,106,123,139,140,100,96.9,99.05,97.3,0,0,0,0,0
123020123,3.79,3.74,3.92,3.78,3.87,3.65,4,4,19,38,62,85,108,125,139,140,100,96.5,95.29,93.21,0,0,0,0,0
123020124,2.32,2.76,2.19,2.29,2.65,2.53,2.91,2.6,11,26,43,52,70,85,116,124,97.18,80.95,91.94,79.39,0,0,0,0,1
123020125,3.32,3.16,3.68,3.35,3.7,3.35,3.38,4,17,32,52,72,95,112,128,134,100,96.72,99.84,96.35,0,0,0,0,0
123020126,3,3.26,3.5,3.26,3.65,3.15,3.29,3.43,17,36,58,78,101,118,132,137,100,95.83,98.65,96.03,0,0,0,0,0
123020127,3.63,3.47,3.5,3.26,3.83,3.05,3.5,4,19,38,58,78,101,118,130,134,100,95.99,99.84,93.17,0,0,0,0,0
123020128,3.05,3.12,2.73,2.57,2.74,2.95,2.63,4,19,33,52,70,97,114,135,136,95.4,78.99,78.41,85.26,0,0,0,0,0
123020129,2.74,2.94,2.75,2.81,2.95,2.9,3.2,3.33,14,26,48,62,86,103,133,136,98.15,90.97,96.96,95.36,0,0,0,0,0
123020130,3,3.18,2.4,2.43,2.71,2.79,2.75,4,19,36,51,70,93,110,133,137,100,93.24,93.97,93.04,0,0,0,0,0
123020131,2.89,3.41,2.39,2.81,2.74,2.79,3.18,3.33,19,36,49,62,85,100,133,136,96.94,90.72,92.14,88.57,0,0,0,0,0
123020134,2.84,3.06,2.22,2.79,3.05,2.9,2.89,3,19,34,47,63,85,104,126,134,100,93.64,94.11,94.29,0,0,0,0,0
123020136,3.37,3.26,3.32,3.13,3.74,3.18,3.5,4,19,35,58,76,101,121,133,139,100,96.32,99.84,94.76,0,0,0,0,0
123020137,3.58,3.37,3.46,3.52,3.91,3.35,3.56,4,17,31,55,75,100,115,133,142,99.11,96.01,98.29,96.51,0,0,0,0,0
123020138,3.11,3.05,2.9,2.43,3.38,2.47,3.14,3.75,17,34,58,77,98,115,131,139,99.11,96.9,95.4,89.86,0,0,0,0,1
123020139,3.32,2.79,2.7,2.88,3.32,3.1,2.88,3.83,19,33,53,67,88,107,123,135,97.01,95.81,96.83,92.65,0,0,0,0,0
123020140,2.89,2.74,2.67,2.42,2.95,2.89,2.78,3.4,16,33,54,71,92,109,127,137,100,96.9,92.5,94.69,0,0,0,0,0
